timestamp,11.6Hz_coherence,alpha_power,replication_allowed
2025-11-30T17:28:45.513362,0.436,0.922,False
2025-11-30T17:28:45.627041,0.890,0.915,True
2025-11-30T17:28:45.723508,0.874,0.909,False
2025-11-30T17:28:45.839257,0.416,0.902,False
2025-11-30T17:28:45.955590,0.080,0.894,False
2025-11-30T17:28:46.049175,0.236,0.887,False
2025-11-30T17:28:46.165777,0.710,0.878,False
2025-11-30T17:28:46.280518,0.897,0.869,True
2025-11-30T17:28:46.380890,0.634,0.862,False
2025-11-30T17:28:46.492437,0.203,0.852,False
2025-11-30T17:28:46.606839,0.172,0.842,False
2025-11-30T17:28:46.703570,0.498,0.834,False
2025-11-30T17:28:46.817889,0.837,0.823,False
2025-11-30T17:28:46.932588,0.729,0.813,False
2025-11-30T17:28:47.032959,0.389,0.804,False
2025-11-30T17:28:47.148881,0.170,0.793,False
2025-11-30T17:28:47.265265,0.384,0.781,False
2025-11-30T17:28:47.360178,0.692,0.771,False
2025-11-30T17:28:47.472916,0.783,0.760,False
2025-11-30T17:28:47.587842,0.510,0.748,False
2025-11-30T17:28:47.687074,0.267,0.737,False
2025-11-30T17:28:47.800323,0.292,0.725,False
2025-11-30T17:28:47.914060,0.575,0.712,False
2025-11-30T17:28:48.013078,0.733,0.701,False
2025-11-30T17:28:48.127755,0.623,0.688,False
2025-11-30T17:28:48.239135,0.373,0.675,False
2025-11-30T17:28:48.339576,0.301,0.664,False
2025-11-30T17:28:48.449636,0.456,0.651,False
2025-11-30T17:28:48.566517,0.643,0.637,False
2025-11-30T17:28:48.661208,0.644,0.626,False
2025-11-30T17:28:48.777623,0.485,0.612,False
2025-11-30T17:28:48.894380,0.373,0.598,False
2025-11-30T17:28:48.992462,0.416,0.586,False
2025-11-30T17:28:49.102768,0.544,0.572,False
2025-11-30T17:28:49.217495,0.589,0.558,False
2025-11-30T17:28:49.314789,0.533,0.546,False
2025-11-30T17:28:49.431946,0.457,0.532,False
2025-11-30T17:28:49.541853,0.457,0.518,False
2025-11-30T17:28:49.642627,0.497,0.506,False
2025-11-30T17:28:49.754791,0.517,0.492,False
2025-11-30T17:28:49.871325,0.503,0.478,False
2025-11-30T17:28:49.968690,0.502,0.466,False
2025-11-30T17:28:50.084694,0.524,0.452,False
2025-11-30T17:28:50.197214,0.518,0.438,False
2025-11-30T17:28:50.297325,0.471,0.426,False
2025-11-30T17:28:50.414981,0.434,0.412,False
2025-11-30T17:28:50.529543,0.489,0.398,False
2025-11-30T17:28:50.627774,0.575,0.386,False
2025-11-30T17:28:50.741048,0.593,0.373,False
2025-11-30T17:28:50.858879,0.474,0.359,False
2025-11-30T17:28:50.954838,0.370,0.348,False
2025-11-30T17:28:51.071299,0.406,0.334,False
2025-11-30T17:28:51.187707,0.586,0.321,False
2025-11-30T17:28:51.286508,0.678,0.310,False
2025-11-30T17:28:51.401241,0.563,0.297,False
2025-11-30T17:28:51.517341,0.341,0.284,False
2025-11-30T17:28:51.617022,0.296,0.274,False
2025-11-30T17:28:51.732131,0.501,0.261,False
2025-11-30T17:28:51.848939,0.729,0.249,False
2025-11-30T17:28:51.948903,0.696,0.239,False
2025-11-30T17:28:52.063916,0.410,0.227,False
2025-11-30T17:28:52.179073,0.220,0.216,False
2025-11-30T17:28:52.276789,0.352,0.206,False
2025-11-30T17:28:52.391469,0.690,0.195,False
2025-11-30T17:28:52.506479,0.797,0.184,False
2025-11-30T17:28:52.601336,0.564,0.175,False
2025-11-30T17:28:52.718072,0.215,0.165,False
2025-11-30T17:28:52.834633,0.229,0.155,False
2025-11-30T17:28:52.931143,0.549,0.147,False
2025-11-30T17:28:53.043006,0.856,0.137,False
2025-11-30T17:28:53.159675,0.700,0.128,False
2025-11-30T17:28:53.260752,0.324,0.121,False
2025-11-30T17:28:53.374634,0.112,0.112,False
2025-11-30T17:28:53.486720,0.410,0.104,False
2025-11-30T17:28:53.588471,0.796,0.097,False
2025-11-30T17:28:53.702145,0.870,0.090,False
2025-11-30T17:28:53.854853,0.453,0.083,False
2025-11-30T17:28:53.954310,0.109,0.077,False
2025-11-30T17:28:54.072199,0.198,0.070,False
2025-11-30T17:28:54.188649,0.692,0.064,False
2025-11-30T17:28:54.287437,0.944,0.059,False
2025-11-30T17:28:54.400554,0.688,0.054,False
2025-11-30T17:28:54.516515,0.177,0.049,False
2025-11-30T17:28:54.615703,0.056,0.045,False
2025-11-30T17:28:54.732450,0.458,0.041,False
2025-11-30T17:28:54.845598,0.922,0.037,False
2025-11-30T17:28:54.944180,0.888,0.034,False
2025-11-30T17:28:55.060096,0.384,0.031,False
2025-11-30T17:28:55.176038,0.027,0.028,False
2025-11-30T17:28:55.272444,0.218,0.026,False
2025-11-30T17:28:55.391339,0.764,0.024,False
2025-11-30T17:28:55.511940,0.967,0.022,False
2025-11-30T17:28:55.610296,0.639,0.021,False
2025-11-30T17:28:55.723875,0.117,0.020,False
2025-11-30T17:28:55.842785,0.097,0.020,False
2025-11-30T17:28:55.943419,0.521,0.020,False
2025-11-30T17:28:56.060544,0.955,0.020,False
2025-11-30T17:28:56.197881,0.792,0.021,False
2025-11-30T17:28:56.296937,0.323,0.022,False
2025-11-30T17:28:56.414782,0.029,0.024,False
2025-11-30T17:28:56.571607,0.351,0.026,False
2025-11-30T17:28:56.673823,0.807,0.028,False
2025-11-30T17:28:56.784711,0.930,0.031,False
2025-11-30T17:28:56.902218,0.493,0.034,False
2025-11-30T17:28:57.002457,0.105,0.037,False
2025-11-30T17:28:57.114344,0.160,0.041,False
2025-11-30T17:28:57.232705,0.653,0.045,False
2025-11-30T17:28:57.331415,0.930,0.049,False
2025-11-30T17:28:57.450455,0.716,0.054,False
2025-11-30T17:28:57.566270,0.230,0.059,False
2025-11-30T17:28:57.666810,0.089,0.064,False
2025-11-30T17:28:57.782643,0.424,0.070,False
2025-11-30T17:28:57.900885,0.844,0.077,False
2025-11-30T17:28:57.996009,0.845,0.083,False
2025-11-30T17:28:58.114721,0.442,0.090,False
2025-11-30T17:28:58.226186,0.132,0.097,False
2025-11-30T17:28:58.325382,0.255,0.104,False
2025-11-30T17:28:58.440615,0.668,0.112,False
2025-11-30T17:28:58.556410,0.844,0.121,False
2025-11-30T17:28:58.656167,0.629,0.128,False
2025-11-30T17:28:58.770038,0.259,0.137,False
2025-11-30T17:28:58.883471,0.219,0.147,False
2025-11-30T17:28:58.984844,0.484,0.155,False
2025-11-30T17:28:59.099547,0.771,0.165,False
2025-11-30T17:28:59.211778,0.694,0.175,False
2025-11-30T17:28:59.314706,0.423,0.184,False
2025-11-30T17:28:59.424490,0.241,0.195,False
2025-11-30T17:28:59.539216,0.400,0.206,False
2025-11-30T17:28:59.635905,0.638,0.215,False
2025-11-30T17:28:59.754858,0.714,0.227,False
2025-11-30T17:28:59.867853,0.517,0.239,False
2025-11-30T17:28:59.970406,0.339,0.249,False
2025-11-30T17:29:00.085207,0.350,0.261,False
2025-11-30T17:29:00.203287,0.543,0.273,False
2025-11-30T17:29:00.300348,0.651,0.284,False
2025-11-30T17:29:00.416637,0.583,0.297,False
2025-11-30T17:29:00.529413,0.428,0.310,False
2025-11-30T17:29:00.626070,0.385,0.321,False
2025-11-30T17:29:00.741758,0.472,0.334,False
2025-11-30T17:29:00.858565,0.569,0.347,False
2025-11-30T17:29:00.959520,0.567,0.359,False
2025-11-30T17:29:01.073764,0.497,0.372,False
2025-11-30T17:29:01.191314,0.459,0.386,False
2025-11-30T17:29:01.288920,0.478,0.398,False
2025-11-30T17:29:01.399506,0.506,0.412,False
2025-11-30T17:29:01.513152,0.499,0.426,False
2025-11-30T17:29:01.613552,0.494,0.438,False
2025-11-30T17:29:01.726377,0.519,0.452,False
2025-11-30T17:29:01.843498,0.541,0.466,False
2025-11-30T17:29:01.941364,0.508,0.478,False
2025-11-30T17:29:02.102265,0.437,0.492,False
2025-11-30T17:29:02.217845,0.435,0.506,False
2025-11-30T17:29:02.315498,0.519,0.518,False
2025-11-30T17:29:02.430883,0.612,0.532,False
2025-11-30T17:29:02.547123,0.563,0.546,False
2025-11-30T17:29:02.646852,0.429,0.558,False
2025-11-30T17:29:02.766308,0.347,0.572,False
2025-11-30T17:29:02.883424,0.470,0.586,False
2025-11-30T17:29:02.980954,0.639,0.598,False
2025-11-30T17:29:03.097542,0.670,0.612,False
2025-11-30T17:29:03.218846,0.466,0.625,False
2025-11-30T17:29:03.319464,0.294,0.637,False
2025-11-30T17:29:03.431523,0.346,0.651,False
2025-11-30T17:29:03.548103,0.619,0.664,False
2025-11-30T17:29:03.648426,0.758,0.675,False
2025-11-30T17:29:03.764127,0.600,0.688,False
2025-11-30T17:29:03.878619,0.289,0.701,False
2025-11-30T17:29:03.977936,0.221,0.712,False
2025-11-30T17:29:04.094106,0.488,0.725,False
2025-11-30T17:29:04.206725,0.793,0.737,False
2025-11-30T17:29:04.307652,0.760,0.747,False
2025-11-30T17:29:04.421479,0.401,0.759,False
2025-11-30T17:29:04.536880,0.153,0.771,False
2025-11-30T17:29:04.635134,0.304,0.781,False
2025-11-30T17:29:04.749938,0.718,0.792,False
2025-11-30T17:29:04.863824,0.861,0.803,False
2025-11-30T17:29:04.965417,0.593,0.813,False
2025-11-30T17:29:05.076876,0.175,0.823,False
2025-11-30T17:29:05.195469,0.174,0.834,False
2025-11-30T17:29:05.294691,0.539,0.842,False
2025-11-30T17:29:05.408778,0.902,0.852,True
2025-11-30T17:29:05.524196,0.743,0.861,False
2025-11-30T17:29:05.621280,0.320,0.869,False
2025-11-30T17:29:05.736685,0.065,0.878,False
2025-11-30T17:29:05.853101,0.381,0.887,False
2025-11-30T17:29:05.951301,0.812,0.894,False
2025-11-30T17:29:06.064538,0.913,0.902,True
2025-11-30T17:29:06.181585,0.470,0.909,False
2025-11-30T17:29:06.279959,0.087,0.915,False
2025-11-30T17:29:06.411473,0.162,0.922,False
2025-11-30T17:29:06.529587,0.684,0.929,False
2025-11-30T17:29:06.626642,0.968,0.934,True
2025-11-30T17:29:06.740261,0.717,0.940,False
2025-11-30T17:29:06.856485,0.178,0.945,False
2025-11-30T17:29:06.951389,0.034,0.950,False
2025-11-30T17:29:07.071851,0.435,0.954,False
2025-11-30T17:29:07.186408,0.923,0.959,True
2025-11-30T17:29:07.287247,0.908,0.962,True
2025-11-30T17:29:07.402020,0.404,0.966,False
2025-11-30T17:29:07.518398,0.026,0.969,False
2025-11-30T17:29:07.616631,0.200,0.971,False
2025-11-30T17:29:07.733228,0.745,0.974,False
2025-11-30T17:29:07.850072,0.967,0.976,True
2025-11-30T17:29:07.971402,0.658,0.977,False
2025-11-30T17:29:08.101073,0.138,0.979,False
2025-11-30T17:29:08.213814,0.096,0.979,False
2025-11-30T17:29:08.314105,0.500,0.980,False
2025-11-30T17:29:08.428282,0.932,0.980,True
2025-11-30T17:29:08.545814,0.796,0.980,False
2025-11-30T17:29:08.641260,0.351,0.979,False
2025-11-30T17:29:08.757817,0.054,0.978,False
2025-11-30T17:29:08.874453,0.342,0.976,False
2025-11-30T17:29:08.973535,0.772,0.975,False
2025-11-30T17:29:09.092245,0.906,0.973,True
2025-11-30T17:29:09.207713,0.513,0.970,False
2025-11-30T17:29:09.307777,0.148,0.967,False
2025-11-30T17:29:09.459027,0.179,0.964,False
2025-11-30T17:29:09.575891,0.621,0.960,False
2025-11-30T17:29:09.675119,0.882,0.956,True
2025-11-30T17:29:09.788868,0.707,0.952,False
2025-11-30T17:29:09.908380,0.275,0.947,False
2025-11-30T17:29:10.007846,0.138,0.942,False
2025-11-30T17:29:10.126102,0.418,0.937,False
2025-11-30T17:29:10.245780,0.787,0.931,False
2025-11-30T17:29:10.346073,0.801,0.925,False
2025-11-30T17:29:10.463296,0.466,0.918,False
2025-11-30T17:29:10.583840,0.196,0.911,False
2025-11-30T17:29:10.680356,0.288,0.905,False
2025-11-30T17:29:10.815450,0.625,0.897,False
2025-11-30T17:29:10.935555,0.778,0.889,False
2025-11-30T17:29:11.031044,0.613,0.882,False
2025-11-30T17:29:11.150524,0.320,0.873,False
2025-11-30T17:29:11.264325,0.279,0.864,False
2025-11-30T17:29:11.362219,0.478,0.856,False
2025-11-30T17:29:11.482226,0.697,0.847,False
2025-11-30T17:29:11.597479,0.647,0.837,False
2025-11-30T17:29:11.698048,0.454,0.828,False
2025-11-30T17:29:11.811943,0.322,0.817,False
2025-11-30T17:29:11.929188,0.426,0.807,False
2025-11-30T17:29:12.026709,0.584,0.797,False
2025-11-30T17:29:12.149990,0.635,0.786,False
2025-11-30T17:29:12.311568,0.516,0.775,False
2025-11-30T17:29:12.409584,0.412,0.765,False
2025-11-30T17:29:12.524101,0.419,0.753,False
2025-11-30T17:29:12.641209,0.517,0.741,False
2025-11-30T17:29:12.742191,0.565,0.730,False
2025-11-30T17:29:12.856409,0.533,0.718,False
2025-11-30T17:29:12.972379,0.480,0.705,False
2025-11-30T17:29:13.072918,0.474,0.694,False
2025-11-30T17:29:13.186460,0.497,0.681,False
2025-11-30T17:29:13.303410,0.496,0.668,False
2025-11-30T17:29:13.403699,0.484,0.656,False
2025-11-30T17:29:13.536161,0.500,0.643,False
2025-11-30T17:29:13.656158,0.545,0.630,False
2025-11-30T17:29:13.754797,0.546,0.618,False
2025-11-30T17:29:13.875343,0.474,0.604,False
2025-11-30T17:29:13.991460,0.410,0.590,False
2025-11-30T17:29:14.092920,0.448,0.578,False
2025-11-30T17:29:14.207686,0.575,0.564,False
2025-11-30T17:29:14.319720,0.625,0.550,False
2025-11-30T17:29:14.422552,0.528,0.538,False
2025-11-30T17:29:14.544070,0.364,0.524,False
2025-11-30T17:29:14.661750,0.364,0.510,False
2025-11-30T17:29:14.759954,0.527,0.498,False
2025-11-30T17:29:14.881656,0.695,0.484,False
2025-11-30T17:29:15.005458,0.613,0.470,False
2025-11-30T17:29:15.127943,0.396,0.458,False
2025-11-30T17:29:15.245036,0.264,0.444,False
2025-11-30T17:29:15.358921,0.445,0.430,False
2025-11-30T17:29:15.458342,0.692,0.418,False
2025-11-30T17:29:15.577467,0.745,0.404,False
2025-11-30T17:29:15.691313,0.467,0.390,False
2025-11-30T17:29:15.789632,0.228,0.378,False
2025-11-30T17:29:15.904085,0.287,0.365,False
2025-11-30T17:29:16.022757,0.641,0.351,False
2025-11-30T17:29:16.125313,0.829,0.340,False
2025-11-30T17:29:16.242852,0.640,0.327,False
2025-11-30T17:29:16.362296,0.250,0.314,False
2025-11-30T17:29:16.500436,0.153,0.303,False
2025-11-30T17:29:16.617730,0.468,0.290,False
2025-11-30T17:29:16.737717,0.843,0.277,False
2025-11-30T17:29:16.839921,0.818,0.267,False
2025-11-30T17:29:16.956636,0.401,0.254,False
2025-11-30T17:29:17.077176,0.098,0.242,False
2025-11-30T17:29:17.175365,0.259,0.232,False
2025-11-30T17:29:17.287724,0.733,0.221,False
2025-11-30T17:29:17.403263,0.913,0.209,False
2025-11-30T17:29:17.503201,0.623,0.200,False
2025-11-30T17:29:17.621487,0.149,0.189,False
2025-11-30T17:29:17.736946,0.128,0.178,False
2025-11-30T17:29:17.832403,0.522,0.169,False
2025-11-30T17:29:17.944835,0.933,0.159,False
2025-11-30T17:29:18.062658,0.780,0.149,False
2025-11-30T17:29:18.164698,0.325,0.141,False
2025-11-30T17:29:18.278237,0.034,0.132,False
2025-11-30T17:29:18.391527,0.353,0.123,False
2025-11-30T17:29:18.490621,0.813,0.116,False
2025-11-30T17:29:18.606138,0.942,0.108,False
2025-11-30T17:29:18.741818,0.490,0.100,False
2025-11-30T17:29:18.860527,0.082,0.093,False
2025-11-30T17:29:18.974911,0.137,0.086,False
2025-11-30T17:29:19.091672,0.669,0.079,False
2025-11-30T17:29:19.192184,0.973,0.073,False
2025-11-30T17:29:19.305176,0.739,0.067,False
2025-11-30T17:29:19.431471,0.192,0.061,False
2025-11-30T17:29:19.524444,0.029,0.056,False
2025-11-30T17:29:19.645236,0.414,0.051,False
2025-11-30T17:29:19.761300,0.908,0.046,False
2025-11-30T17:29:19.857877,0.913,0.042,False
2025-11-30T17:29:19.975284,0.427,0.038,False
2025-11-30T17:29:20.107909,0.043,0.035,False
2025-11-30T17:29:20.209418,0.193,0.032,False
2025-11-30T17:29:20.320306,0.718,0.029,False
2025-11-30T17:29:20.436555,0.950,0.026,False
2025-11-30T17:29:20.536382,0.669,0.025,False
2025-11-30T17:29:20.648145,0.171,0.023,False
2025-11-30T17:29:20.764516,0.111,0.022,False
2025-11-30T17:29:20.865278,0.480,0.021,False
2025-11-30T17:29:20.979144,0.893,0.020,False
2025-11-30T17:29:21.093411,0.786,0.020,False
2025-11-30T17:29:21.198936,0.381,0.020,False
2025-11-30T17:29:21.311530,0.096,0.021,False
2025-11-30T17:29:21.451424,0.341,0.022,False
2025-11-30T17:29:21.562652,0.729,0.023,False
2025-11-30T17:29:21.681667,0.865,0.025,False
2025-11-30T17:29:21.807735,0.528,0.027,False
2025-11-30T17:29:21.895317,0.201,0.029,False
2025-11-30T17:29:22.007877,0.213,0.032,False
2025-11-30T17:29:22.124230,0.589,0.036,False
2025-11-30T17:29:22.223786,0.821,0.039,False
2025-11-30T17:29:22.337844,0.686,0.043,False
2025-11-30T17:29:22.457127,0.325,0.047,False
2025-11-30T17:29:22.555389,0.201,0.052,False
2025-11-30T17:29:22.668116,0.421,0.057,False
2025-11-30T17:29:22.786897,0.723,0.062,False
2025-11-30T17:29:22.884479,0.743,0.068,False
2025-11-30T17:29:22.999160,0.485,0.074,False
2025-11-30T17:29:23.115521,0.271,0.081,False
2025-11-30T17:29:23.241629,0.333,0.087,False
2025-11-30T17:29:23.358646,0.583,0.094,False
2025-11-30T17:29:23.474953,0.701,0.102,False
2025-11-30T17:29:23.575145,0.587,0.109,False
2025-11-30T17:29:23.692309,0.382,0.117,False
2025-11-30T17:29:23.805234,0.351,0.126,False
2025-11-30T17:29:23.908899,0.479,0.133,False
2025-11-30T17:29:24.022417,0.618,0.142,False
2025-11-30T17:29:24.137074,0.590,0.152,False
2025-11-30T17:29:24.238804,0.479,0.161,False
2025-11-30T17:29:24.353455,0.409,0.171,False
2025-11-30T17:29:24.468892,0.462,0.181,False
2025-11-30T17:29:24.567771,0.533,0.190,False
2025-11-30T17:29:24.686346,0.549,0.201,False
2025-11-30T17:29:24.800860,0.506,0.212,False
2025-11-30T17:29:24.928038,0.483,0.222,False
2025-11-30T17:29:25.048041,0.494,0.234,False
2025-11-30T17:29:25.162971,0.499,0.246,False
2025-11-30T17:29:25.260556,0.480,0.256,False
2025-11-30T17:29:25.380212,0.476,0.268,False
2025-11-30T17:29:25.491971,0.525,0.281,False
2025-11-30T17:29:25.593613,0.565,0.291,False
2025-11-30T17:29:25.708580,0.529,0.304,False
2025-11-30T17:29:25.823208,0.429,0.317,False
2025-11-30T17:29:25.927036,0.398,0.328,False
2025-11-30T17:29:26.048832,0.496,0.342,False
2025-11-30T17:29:26.180158,0.626,0.355,False
2025-11-30T17:29:26.278486,0.618,0.367,False
2025-11-30T17:29:26.397634,0.451,0.380,False
2025-11-30T17:29:26.514426,0.323,0.394,False
2025-11-30T17:29:26.611210,0.397,0.406,False
2025-11-30T17:29:26.729697,0.621,0.420,False
2025-11-30T17:29:26.845384,0.708,0.434,False
2025-11-30T17:29:26.944077,0.554,0.446,False
2025-11-30T17:29:27.061401,0.300,0.460,False
2025-11-30T17:29:27.175513,0.294,0.474,False
2025-11-30T17:29:27.275719,0.527,0.486,False
2025-11-30T17:29:27.392363,0.769,0.500,False
2025-11-30T17:29:27.574209,0.665,0.514,False
2025-11-30T17:29:27.676882,0.373,0.526,False
2025-11-30T17:29:27.793136,0.190,0.540,False
2025-11-30T17:29:27.906462,0.415,0.554,False
2025-11-30T17:29:28.003597,0.733,0.566,False
2025-11-30T17:29:28.126274,0.813,0.580,False
2025-11-30T17:29:28.238082,0.475,0.594,False
2025-11-30T17:29:28.339666,0.175,0.606,False
2025-11-30T17:29:28.455769,0.231,0.620,False
2025-11-30T17:29:28.571513,0.652,0.633,False
2025-11-30T17:29:28.666998,0.886,0.645,False
2025-11-30T17:29:28.786365,0.680,0.658,False
2025-11-30T17:29:28.900587,0.224,0.671,False
2025-11-30T17:29:28.995530,0.097,0.683,False
2025-11-30T17:29:29.143539,0.445,0.696,False
2025-11-30T17:29:29.254930,0.878,0.708,False
2025-11-30T17:29:29.357163,0.867,0.719,False
2025-11-30T17:29:29.474396,0.410,0.732,False
2025-11-30T17:29:29.593923,0.059,0.744,False
2025-11-30T17:29:29.690685,0.220,0.754,False
2025-11-30T17:29:29.809208,0.736,0.766,False
2025-11-30T17:29:29.925321,0.951,0.778,True
2025-11-30T17:29:30.025211,0.652,0.788,False
2025-11-30T17:29:30.142724,0.139,0.799,False
2025-11-30T17:29:30.289025,0.095,0.810,False
2025-11-30T17:29:30.386567,0.502,0.819,False
2025-11-30T17:29:30.506140,0.946,0.829,True
2025-11-30T17:29:30.618527,0.808,0.839,False
2025-11-30T17:29:30.714030,0.339,0.848,False
2025-11-30T17:29:30.829406,0.021,0.857,False
2025-11-30T17:29:30.942993,0.330,0.867,False
2025-11-30T17:29:31.042980,0.802,0.874,False
2025-11-30T17:29:31.161007,0.954,0.883,True
2025-11-30T17:29:31.277847,0.512,0.891,False
2025-11-30T17:29:31.375927,0.093,0.898,False
2025-11-30T17:29:31.493630,0.126,0.906,False
2025-11-30T17:29:31.613757,0.646,0.913,False
2025-11-30T17:29:31.710293,0.961,0.919,True
2025-11-30T17:29:31.824303,0.751,0.926,False
2025-11-30T17:29:31.939157,0.217,0.932,False
2025-11-30T17:29:32.039356,0.042,0.937,False
2025-11-30T17:29:32.155459,0.397,0.943,False
2025-11-30T17:29:32.269012,0.879,0.948,False
2025-11-30T17:29:32.366539,0.901,0.952,True
2025-11-30T17:29:32.484734,0.451,0.957,False
2025-11-30T17:29:32.601755,0.076,0.961,False
2025-11-30T17:29:32.702592,0.200,0.964,False
2025-11-30T17:29:32.820276,0.684,0.968,False
2025-11-30T17:29:32.933557,0.915,0.971,True
2025-11-30T17:29:33.031331,0.671,0.973,False
2025-11-30T17:29:33.146250,0.215,0.975,False
2025-11-30T17:29:33.264431,0.143,0.977,False
2025-11-30T17:29:33.366913,0.465,0.978,False
2025-11-30T17:29:33.477796,0.841,0.979,False
2025-11-30T17:29:33.596129,0.763,0.980,False
2025-11-30T17:29:33.693014,0.412,0.980,False
2025-11-30T17:29:33.810830,0.153,0.980,False
2025-11-30T17:29:33.928083,0.350,0.979,False
2025-11-30T17:29:34.025957,0.682,0.978,False
2025-11-30T17:29:34.142397,0.810,0.977,False
2025-11-30T17:29:34.257278,0.537,0.975,False
2025-11-30T17:29:34.355832,0.263,0.974,False
2025-11-30T17:29:34.468492,0.260,0.971,False
2025-11-30T17:29:34.584625,0.559,0.968,False
2025-11-30T17:29:34.686885,0.749,0.965,False
2025-11-30T17:29:34.800790,0.653,0.962,False
2025-11-30T17:29:34.918972,0.375,0.958,False
2025-11-30T17:29:35.015184,0.276,0.954,False
2025-11-30T17:29:35.127100,0.433,0.949,False
2025-11-30T17:29:35.245909,0.654,0.944,False
2025-11-30T17:29:35.341533,0.673,0.939,False
2025-11-30T17:29:35.458185,0.497,0.933,False
2025-11-30T17:29:35.571312,0.352,0.927,False
2025-11-30T17:29:35.671528,0.390,0.921,False
2025-11-30T17:29:35.785695,0.545,0.914,False
2025-11-30T17:29:35.897526,0.616,0.907,False
2025-11-30T17:29:35.995055,0.552,0.901,False
2025-11-30T17:29:36.109139,0.444,0.893,False
2025-11-30T17:29:36.224205,0.431,0.884,False
2025-11-30T17:29:36.322341,0.489,0.877,False
2025-11-30T17:29:36.436204,0.539,0.868,False
2025-11-30T17:29:36.549259,0.524,0.859,False
2025-11-30T17:29:36.650086,0.497,0.851,False
2025-11-30T17:29:36.761856,0.498,0.841,False
2025-11-30T17:29:36.877476,0.507,0.831,False
2025-11-30T17:29:36.973990,0.488,0.822,False
2025-11-30T17:29:37.090273,0.460,0.811,False
2025-11-30T17:29:37.207865,0.488,0.800,False
2025-11-30T17:29:37.307183,0.550,0.791,False
2025-11-30T17:29:37.422249,0.574,0.780,False
2025-11-30T17:29:37.538617,0.488,0.768,False
2025-11-30T17:29:37.635740,0.398,0.758,False
2025-11-30T17:29:37.750839,0.414,0.746,False
2025-11-30T17:29:37.865577,0.562,0.734,False
2025-11-30T17:29:37.961815,0.652,0.723,False
2025-11-30T17:29:38.074698,0.568,0.710,False
2025-11-30T17:29:38.193910,0.370,0.698,False
2025-11-30T17:29:38.294658,0.314,0.687,False
2025-11-30T17:29:38.408791,0.483,0.673,False
2025-11-30T17:29:38.524504,0.700,0.660,False
2025-11-30T17:29:38.620355,0.690,0.649,False
2025-11-30T17:29:38.736177,0.438,0.635,False
2025-11-30T17:29:38.849749,0.244,0.622,False
2025-11-30T17:29:38.948446,0.344,0.610,False
2025-11-30T17:29:39.060272,0.658,0.596,False
2025-11-30T17:29:39.173590,0.784,0.582,False
2025-11-30T17:29:39.273402,0.585,0.570,False
2025-11-30T17:29:39.392924,0.247,0.556,False
2025-11-30T17:29:39.507601,0.228,0.542,False
2025-11-30T17:29:39.603699,0.518,0.530,False
2025-11-30T17:29:39.720318,0.831,0.516,False
2025-11-30T17:29:39.830372,0.716,0.502,False
2025-11-30T17:29:39.928605,0.360,0.490,False
2025-11-30T17:29:40.042978,0.126,0.476,False
2025-11-30T17:29:40.157635,0.382,0.462,False
2025-11-30T17:29:40.253260,0.761,0.450,False
2025-11-30T17:29:40.371727,0.872,0.436,False
2025-11-30T17:29:40.487807,0.489,0.422,False
2025-11-30T17:29:40.583249,0.136,0.410,False
2025-11-30T17:29:40.700600,0.182,0.396,False
2025-11-30T17:29:40.811737,0.653,0.382,False
2025-11-30T17:29:40.909662,0.929,0.371,False
2025-11-30T17:29:41.024887,0.717,0.357,False
2025-11-30T17:29:41.139487,0.211,0.344,False
2025-11-30T17:29:41.235940,0.056,0.332,False
2025-11-30T17:29:41.350300,0.420,0.319,False
2025-11-30T17:29:41.462914,0.898,0.306,False
2025-11-30T17:29:41.562094,0.904,0.295,False
2025-11-30T17:29:41.677960,0.425,0.283,False
2025-11-30T17:29:41.793468,0.038,0.270,False
2025-11-30T17:29:41.892589,0.189,0.260,False
2025-11-30T17:29:42.008282,0.728,0.247,False
2025-11-30T17:29:42.122660,0.972,0.236,False
2025-11-30T17:29:42.219704,0.677,0.226,False
2025-11-30T17:29:42.336248,0.143,0.214,False
2025-11-30T17:29:42.449039,0.076,0.203,False
2025-11-30T17:29:42.547954,0.480,0.193,False
2025-11-30T17:29:42.662743,0.943,0.183,False
2025-11-30T17:29:42.776799,0.825,0.172,False
2025-11-30T17:29:42.879733,0.360,0.164,False
2025-11-30T17:29:42.995650,0.025,0.154,False
2025-11-30T17:29:43.107254,0.312,0.144,False
2025-11-30T17:29:43.203359,0.780,0.136,False
2025-11-30T17:29:43.319796,0.949,0.127,False
2025-11-30T17:29:43.434464,0.532,0.118,False
2025-11-30T17:29:43.530701,0.119,0.111,False
2025-11-30T17:29:43.647391,0.129,0.103,False
2025-11-30T17:29:43.760816,0.620,0.095,False
2025-11-30T17:29:43.859876,0.932,0.089,False
2025-11-30T17:29:43.973891,0.753,0.082,False
2025-11-30T17:29:44.090323,0.252,0.075,False
2025-11-30T17:29:44.191776,0.072,0.069,False
2025-11-30T17:29:44.303727,0.386,0.063,False
2025-11-30T17:29:44.417769,0.837,0.058,False
2025-11-30T17:29:44.514167,0.873,0.053,False
2025-11-30T17:29:44.628922,0.474,0.048,False
2025-11-30T17:29:44.746889,0.124,0.044,False
2025-11-30T17:29:44.844566,0.221,0.040,False
2025-11-30T17:29:44.959187,0.648,0.036,False
2025-11-30T17:29:45.076630,0.865,0.033,False
2025-11-30T17:29:45.175051,0.663,0.030,False
